"expID","subID","eye","targetCategory","targetID","quadrant","breakTime","flag","outlier","pairedID"
"Binary","5","Right","Inverted",29,"Right",3.1369571,0,0,"B09"
"Binary","5","Right","Inverted",37,"Right",3.7325626,0,0,"B17"
"Binary","5","Right","Upright",9,"Right",3.2579823,0,0,"A09"
"Binary","5","Right","Upright",20,"Right",3.4226817,0,0,"A20"
"Binary","5","Right","Upright",19,"Right",3.4998549,0,0,"A19"
"Binary","5","Right","Inverted",40,"Left",5.7853057,0,0,"B20"
"Binary","5","Right","Upright",4,"Left",3.6679244,0,0,"A04"
"Binary","5","Right","Inverted",27,"Left",3.8278386,0,0,"B07"
"Binary","5","Right","Upright",18,"Right",3.6661758,0,0,"A18"
"Binary","5","Right","Inverted",31,"Right",3.7321998,0,0,"B11"
"Binary","5","Right","Upright",5,"Right",3.4893895,0,0,"A05"
"Binary","5","Right","Upright",2,"Right",2.348081,0,0,"A02"
"Binary","6","Left","Upright",2,"Left",5.3386999,0,0,"A02"
"Binary","6","Left","Upright",9,"Left",4.1044705,0,0,"A09"
"Binary","6","Left","Upright",6,"Left",3.9268397,0,0,"A06"
"Binary","6","Left","Inverted",23,"Left",5.416236,0,0,"B03"
"Binary","6","Left","Inverted",24,"Left",5.4089819,0,0,"B04"
"Binary","6","Left","Inverted",35,"Left",12.1438679,0,1,"B15"
"Binary","6","Left","Inverted",22,"Right",2.2656962,0,0,"B02"
"Binary","6","Left","Upright",9,"Right",1.8601944,0,0,"A09"
"Binary","6","Left","Upright",1,"Left",4.8969382,0,0,"A01"
"Binary","6","Left","Upright",7,"Right",1.5070259,0,0,"A07"
"Binary","6","Left","Upright",19,"Left",1.4599771,0,0,"A19"
"Binary","6","Left","Inverted",35,"Right",1.1310834,0,0,"B15"
"Binary","6","Left","Upright",2,"Right",1.5577975,0,0,"A02"
"Binary","6","Left","Upright",10,"Right",1.3347522,0,0,"A10"
"Binary","6","Left","Inverted",37,"Right",1.2452944,0,0,"B17"
"Binary","6","Left","Inverted",31,"Right",1.8903609,0,0,"B11"
"Binary","6","Left","Inverted",34,"Right",1.9198445,0,0,"B14"
"Binary","6","Left","Inverted",37,"Left",1.7123324,0,0,"B17"
"Binary","6","Left","Inverted",40,"Right",4.4805481,0,0,"B20"
"Binary","6","Left","Inverted",25,"Left",4.3669852,0,0,"B05"
"Binary","6","Left","Inverted",21,"Left",2.9192731,0,0,"B01"
"Binary","6","Left","Inverted",22,"Left",3.0397251,0,0,"B02"
"Binary","6","Left","Upright",11,"Right",2.2344952,0,0,"A11"
"Binary","6","Left","Upright",8,"Left",4.5567683,0,0,"A08"
"Binary","6","Left","Upright",3,"Left",3.1122435,0,0,"A03"
"Binary","6","Left","Upright",19,"Right",2.7958779,0,0,"A19"
"Binary","6","Left","Upright",11,"Left",1.5391811,0,0,"A11"
"Binary","6","Left","Upright",12,"Left",2.878668,0,0,"A12"
"Binary","6","Left","Upright",3,"Right",2.6562262,0,0,"A03"
"Binary","6","Left","Inverted",21,"Right",2.7612084,0,0,"B01"
"Binary","6","Left","Upright",6,"Right",3.3072752,0,0,"A06"
"Binary","6","Left","Inverted",27,"Left",2.5896672,0,0,"B07"
"Binary","6","Left","Inverted",29,"Left",4.6831803,0,0,"B09"
"Binary","6","Left","Upright",14,"Left",4.2256027,0,0,"A14"
"Binary","6","Left","Upright",10,"Left",2.8400929,0,0,"A10"
"Binary","6","Left","Upright",20,"Left",3.6499281,0,0,"A20"
"Binary","6","Left","Inverted",38,"Right",4.9034049,0,0,"B18"
"Binary","6","Left","Inverted",40,"Left",1.7255331,0,0,"B20"
"Binary","6","Left","Upright",16,"Right",2.3894245,0,0,"A16"
"Binary","6","Left","Upright",20,"Right",2.7426199,0,0,"A20"
"Binary","6","Left","Inverted",33,"Right",3.2538074,0,0,"B13"
"Binary","6","Left","Inverted",39,"Right",1.7916337,0,0,"B19"
"Binary","6","Left","Inverted",28,"Left",0.9712431,0,0,"B08"
"Binary","6","Left","Upright",5,"Left",2.3450281,0,0,"A05"
"Binary","6","Left","Inverted",31,"Left",1.4045333,0,0,"B11"
"Binary","6","Left","Inverted",26,"Left",2.4723488,0,0,"B06"
"Binary","6","Left","Upright",13,"Left",2.2697755,0,0,"A13"
"Binary","6","Left","Upright",18,"Left",4.2473014,0,0,"A18"
"Binary","6","Left","Upright",7,"Left",5.4232672,0,0,"A07"
"Binary","6","Left","Inverted",30,"Right",5.0266217,0,0,"B10"
"Binary","6","Left","Upright",15,"Right",5.020818,0,0,"A15"
"Binary","6","Left","Upright",4,"Right",3.4210793,0,0,"A04"
"Binary","6","Left","Upright",17,"Left",4.1094664,0,0,"A17"
"Binary","6","Left","Upright",5,"Right",3.6547428,0,0,"A05"
"Binary","6","Left","Upright",12,"Right",1.9185811,0,0,"A12"
"Binary","6","Left","Upright",8,"Right",2.5001848,0,0,"A08"
"Binary","6","Left","Inverted",32,"Left",1.652156,0,0,"B12"
"Binary","6","Left","Inverted",25,"Right",1.4268772,0,0,"B05"
"Binary","6","Left","Upright",15,"Left",2.8199407,0,0,"A15"
"Binary","6","Left","Inverted",38,"Left",0.0001617,1,NA,"B18"
"Binary","6","Left","Upright",1,"Right",1.699742,0,0,"A01"
"Binary","6","Left","Inverted",26,"Right",1.6338136,0,0,"B06"
"Binary","6","Left","Upright",4,"Left",1.9744727,0,0,"A04"
"Binary","6","Left","Inverted",32,"Right",3.52611,0,0,"B12"
"Binary","6","Left","Upright",14,"Right",3.0226508,0,0,"A14"
"Binary","6","Left","Inverted",34,"Left",2.4450496,0,0,"B14"
"Binary","6","Left","Inverted",27,"Right",2.8756808,0,0,"B07"
"Binary","6","Left","Inverted",28,"Right",2.5348582,0,0,"B08"
"Binary","6","Left","Upright",17,"Right",2.1408292,0,0,"A17"
"Binary","6","Left","Inverted",23,"Right",2.3496434,0,0,"B03"
"Binary","6","Left","Upright",13,"Right",3.1047495,0,0,"A13"
"Binary","6","Left","Inverted",36,"Right",1.7755918,0,0,"B16"
"Binary","6","Left","Upright",16,"Left",2.4809086,0,0,"A16"
"Binary","6","Left","Inverted",36,"Left",2.8316679,0,0,"B16"
"Binary","6","Left","Inverted",33,"Left",3.1335713,0,0,"B13"
"Binary","6","Left","Inverted",30,"Left",2.0677751,0,0,"B10"
"Binary","6","Left","Inverted",24,"Right",3.9958207,0,0,"B04"
"Binary","6","Left","Inverted",29,"Right",3.3740524,0,0,"B09"
"Binary","6","Left","Inverted",39,"Left",3.1022686,0,0,"B19"
"Binary","6","Left","Upright",18,"Right",3.4245061,0,0,"A18"
"Binary","7","Left","Upright",3,"Left",3.9186445,0,0,"A03"
"Binary","7","Left","Upright",10,"Left",3.1903049,0,0,"A10"
"Binary","7","Left","Upright",17,"Right",1.4126173,0,0,"A17"
"Binary","7","Left","Inverted",32,"Left",4.1997188,0,0,"B12"
"Binary","7","Left","Upright",2,"Right",1.2555985,0,0,"A02"
"Binary","7","Left","Inverted",27,"Left",4.5537549,0,0,"B07"
"Binary","7","Left","Inverted",28,"Right",1.1985557,0,0,"B08"
"Binary","7","Left","Upright",16,"Right",2.0695998,0,0,"A16"
"Binary","7","Left","Inverted",24,"Left",5.3950934,0,0,"B04"
"Binary","7","Left","Inverted",33,"Left",8.5041451,0,0,"B13"
"Binary","7","Left","Inverted",34,"Left",9.0868558,0,0,"B14"
"Binary","7","Left","Inverted",30,"Right",1.1309261,0,0,"B10"
"Binary","7","Left","Upright",5,"Right",1.5175508,0,0,"A05"
"Binary","7","Left","Upright",4,"Left",2.7711196,0,0,"A04"
"Binary","7","Left","Inverted",38,"Right",1.150809,0,0,"B18"
"Binary","7","Left","Upright",12,"Left",4.6953007,0,0,"A12"
"Binary","7","Left","Upright",14,"Left",4.8385168,0,0,"A14"
"Binary","7","Left","Inverted",23,"Left",4.2899542,0,0,"B03"
"Binary","7","Left","Inverted",35,"Right",2.8237614,0,0,"B15"
"Binary","7","Left","Upright",18,"Left",8.8287271,0,0,"A18"
"Binary","7","Left","Inverted",32,"Right",1.9994473,0,0,"B12"
"Binary","7","Left","Inverted",21,"Left",5.7380678,0,0,"B01"
"Binary","7","Left","Upright",10,"Right",3.947096,0,0,"A10"
"Binary","7","Left","Inverted",28,"Left",4.0574506,0,0,"B08"
"Binary","7","Left","Inverted",23,"Right",2.3215394,0,0,"B03"
"Binary","7","Left","Inverted",39,"Left",2.1715296,0,0,"B19"
"Binary","7","Left","Upright",20,"Left",2.4540385,0,0,"A20"
"Binary","7","Left","Inverted",36,"Left",8.2410346,0,0,"B16"
"Binary","7","Left","Upright",11,"Right",13.3036388,0,1,"A11"
"Binary","7","Left","Upright",8,"Right",3.2269507,0,0,"A08"
"Binary","7","Left","Inverted",26,"Left",5.7284527,0,0,"B06"
"Binary","7","Left","Upright",3,"Right",2.1964033,0,0,"A03"
"Binary","7","Left","Inverted",38,"Left",7.5801598,0,0,"B18"
"Binary","7","Left","Upright",9,"Right",1.1501824,0,0,"A09"
"Binary","7","Left","Upright",14,"Right",1.964118,0,0,"A14"
"Binary","7","Left","Upright",7,"Left",5.4491242,0,0,"A07"
"Binary","7","Left","Inverted",26,"Right",4.0823103,0,0,"B06"
"Binary","7","Left","Inverted",37,"Right",8.4345801,0,0,"B17"
"Binary","7","Left","Upright",11,"Left",3.7295062,0,0,"A11"
"Binary","7","Left","Upright",17,"Left",8.2982382,0,0,"A17"
"Binary","7","Left","Inverted",31,"Right",3.0595987,0,0,"B11"
"Binary","7","Left","Upright",18,"Right",3.4621862,0,0,"A18"
"Binary","7","Left","Upright",16,"Left",6.6692394,1,NA,"A16"
"Binary","7","Left","Upright",2,"Left",5.8684317,0,0,"A02"
"Binary","7","Left","Inverted",31,"Left",5.0828371,0,0,"B11"
"Binary","7","Left","Inverted",36,"Right",4.9199748,0,0,"B16"
"Binary","7","Left","Inverted",39,"Right",4.081679,0,0,"B19"
"Binary","7","Left","Inverted",33,"Right",1.5302402,0,0,"B13"
"Binary","7","Left","Inverted",40,"Right",3.1113473,0,0,"B20"
"Binary","7","Left","Upright",9,"Left",4.142478,0,0,"A09"
"Binary","7","Left","Upright",20,"Right",1.1035118,0,0,"A20"
"Binary","7","Left","Inverted",29,"Right",1.33596,0,0,"B09"
"Binary","7","Left","Upright",1,"Right",3.2701464,0,0,"A01"
"Binary","7","Left","Inverted",24,"Right",0.923235,0,0,"B04"
"Binary","7","Left","Upright",1,"Left",4.6077785,0,0,"A01"
"Binary","7","Left","Upright",6,"Left",5.8779023,0,0,"A06"
"Binary","7","Left","Upright",19,"Right",1.131888,0,0,"A19"
"Binary","7","Left","Inverted",35,"Left",4.4579113,0,0,"B15"
"Binary","7","Left","Upright",13,"Left",5.1674649,0,0,"A13"
"Binary","7","Left","Inverted",37,"Left",7.0047492,0,0,"B17"
"Binary","7","Left","Upright",13,"Right",2.1835522,0,0,"A13"
"Binary","7","Left","Inverted",22,"Right",4.1640943,0,0,"B02"
"Binary","7","Left","Upright",15,"Left",8.9584514,0,0,"A15"
"Binary","7","Left","Inverted",30,"Left",3.1530247,0,0,"B10"
"Binary","7","Left","Inverted",25,"Left",3.1858929,0,0,"B05"
"Binary","7","Left","Upright",7,"Right",4.0161931,0,0,"A07"
"Binary","7","Left","Inverted",40,"Left",3.2573096,0,0,"B20"
"Binary","7","Left","Upright",6,"Right",3.5422905,0,0,"A06"
"Binary","7","Left","Inverted",34,"Right",1.4109867,0,0,"B14"
"Binary","7","Left","Inverted",29,"Left",3.0187201,0,0,"B09"
"Binary","7","Left","Inverted",27,"Right",0.950304,0,0,"B07"
"Binary","7","Left","Inverted",25,"Right",2.6644824,0,0,"B05"
"Binary","7","Left","Upright",15,"Right",6.6058256,0,0,"A15"
"Binary","7","Left","Upright",19,"Left",5.4028477,0,0,"A19"
"Binary","7","Left","Upright",12,"Right",0.8865977,0,0,"A12"
"Binary","7","Left","Upright",4,"Right",1.145123,0,0,"A04"
"Binary","7","Left","Upright",8,"Left",1.4080694,0,0,"A08"
"Binary","7","Left","Inverted",21,"Right",1.0410314,0,0,"B01"
"Binary","7","Left","Upright",5,"Left",1.4740066,0,0,"A05"
"Binary","7","Left","Inverted",22,"Left",5.986134,0,0,"B02"
"Binary","8","Left","Inverted",36,"Left",1.1317184,0,0,"B16"
"Binary","8","Left","Upright",6,"Right",0.9142316,0,0,"A06"
"Binary","8","Left","Inverted",26,"Left",0.7115557,0,0,"B06"
"Binary","8","Left","Upright",4,"Left",0.7869078,0,0,"A04"
"Binary","8","Left","Inverted",27,"Right",1.1231885,0,0,"B07"
"Binary","8","Left","Inverted",36,"Right",1.0235599,0,0,"B16"
"Binary","8","Left","Upright",16,"Right",0.7872198,0,0,"A16"
"Binary","8","Left","Upright",9,"Left",0.6458199,0,0,"A09"
"Binary","8","Left","Upright",19,"Left",0.5672156,0,0,"A19"
"Binary","8","Left","Upright",12,"Left",0.5467545,0,0,"A12"
"Binary","8","Left","Inverted",33,"Right",1.440518,0,0,"B13"
"Binary","8","Left","Upright",3,"Right",0.7586575,0,0,"A03"
"Binary","8","Left","Upright",14,"Left",1.5184198,0,0,"A14"
"Binary","8","Left","Inverted",28,"Left",1.0637808,0,0,"B08"
"Binary","8","Left","Inverted",40,"Right",1.9540459,0,0,"B20"
"Binary","8","Left","Inverted",22,"Right",2.1360709,0,1,"B02"
"Binary","8","Left","Upright",3,"Left",2.0536476,0,0,"A03"
"Binary","8","Left","Inverted",23,"Right",0.9622587,0,0,"B03"
"Binary","8","Left","Upright",7,"Right",1.0287917,0,0,"A07"
"Binary","8","Left","Inverted",39,"Left",1.3642294,1,NA,"B19"
"Binary","8","Left","Upright",15,"Left",0.7831611,0,0,"A15"
"Binary","8","Left","Upright",18,"Left",0.5568135,0,0,"A18"
"Binary","8","Left","Inverted",21,"Right",0.6832507,0,0,"B01"
"Binary","8","Left","Upright",20,"Right",0.4933751,0,0,"A20"
"Binary","8","Left","Upright",15,"Right",0.4991172,0,0,"A15"
"Binary","8","Left","Inverted",28,"Right",1.3579305,0,0,"B08"
"Binary","8","Left","Upright",16,"Left",0.7468382,0,0,"A16"
"Binary","8","Left","Upright",9,"Right",0.5898994,0,0,"A09"
"Binary","8","Left","Upright",13,"Left",0.5842295,0,0,"A13"
"Binary","8","Left","Upright",14,"Right",0.5655828,0,0,"A14"
"Binary","8","Left","Inverted",37,"Right",0.7381282,0,0,"B17"
"Binary","8","Left","Inverted",35,"Left",0.8629785,0,0,"B15"
"Binary","8","Left","Upright",4,"Right",1.9038571,0,0,"A04"
"Binary","8","Left","Inverted",29,"Left",0.8154413,0,0,"B09"
"Binary","8","Left","Upright",8,"Right",0.8423796,0,0,"A08"
"Binary","8","Left","Inverted",22,"Left",0.709781,0,0,"B02"
"Binary","8","Left","Upright",18,"Right",1.7182695,0,0,"A18"
"Binary","8","Left","Upright",17,"Left",0.7835971,0,0,"A17"
"Binary","8","Left","Upright",1,"Right",0.6396817,0,0,"A01"
"Binary","8","Left","Upright",20,"Left",0.7861201,0,0,"A20"
"Binary","8","Left","Inverted",24,"Left",0.8039168,0,0,"B04"
"Binary","8","Left","Inverted",32,"Left",0.4926657,0,0,"B12"
"Binary","8","Left","Inverted",24,"Right",0.594296,0,0,"B04"
"Binary","8","Left","Inverted",38,"Left",0.5786936,0,0,"B18"
"Binary","8","Left","Upright",8,"Left",0.5352974,0,0,"A08"
"Binary","8","Left","Upright",6,"Left",0.4534008,0,0,"A06"
"Binary","8","Left","Upright",13,"Right",0.6312757,0,0,"A13"
"Binary","8","Left","Upright",19,"Right",0.5540544,0,0,"A19"
"Binary","8","Left","Upright",7,"Left",0.8110829,0,0,"A07"
"Binary","8","Left","Inverted",34,"Right",1.4445592,0,0,"B14"
"Binary","8","Left","Inverted",30,"Right",1.3024272,0,0,"B10"
"Binary","8","Left","Inverted",27,"Left",0.7000931,0,0,"B07"
"Binary","8","Left","Upright",12,"Right",1.5958816,0,0,"A12"
"Binary","8","Left","Inverted",39,"Right",0.952961,0,0,"B19"
"Binary","8","Left","Upright",11,"Left",0.5245151,0,0,"A11"
"Binary","8","Left","Upright",5,"Left",0.646257,0,0,"A05"
"Binary","8","Left","Upright",2,"Left",0.6581967,0,0,"A02"
"Binary","8","Left","Inverted",40,"Left",1.088829,1,NA,"B20"
"Binary","8","Left","Upright",1,"Left",0.7007952,0,0,"A01"
"Binary","8","Left","Inverted",31,"Right",0.6512733,0,0,"B11"
"Binary","8","Left","Inverted",29,"Right",1.1351933,0,0,"B09"
"Binary","8","Left","Inverted",34,"Left",1.1343491,0,0,"B14"
"Binary","8","Left","Upright",2,"Right",0.6470795,0,0,"A02"
"Binary","8","Left","Upright",10,"Left",0.5528959,0,0,"A10"
"Binary","8","Left","Inverted",23,"Left",0.7249846,0,0,"B03"
"Binary","8","Left","Inverted",33,"Left",0.7292893,0,0,"B13"
"Binary","8","Left","Upright",17,"Right",0.5061765,0,0,"A17"
"Binary","8","Left","Inverted",35,"Right",0.6669091,0,0,"B15"
"Binary","8","Left","Inverted",32,"Right",1.4211087,0,0,"B12"
"Binary","8","Left","Inverted",21,"Left",1.0520229,0,0,"B01"
"Binary","8","Left","Inverted",25,"Left",1.4596058,0,0,"B05"
"Binary","8","Left","Inverted",38,"Right",1.0291419,0,0,"B18"
"Binary","8","Left","Inverted",30,"Left",1.081001,0,0,"B10"
"Binary","8","Left","Upright",10,"Right",1.0239094,0,0,"A10"
"Binary","8","Left","Inverted",25,"Right",0.7130112,0,0,"B05"
"Binary","8","Left","Inverted",37,"Left",0.5481859,0,0,"B17"
"Binary","8","Left","Inverted",31,"Left",0.6209073,0,0,"B11"
"Binary","8","Left","Upright",11,"Right",0.7929646,0,0,"A11"
"Binary","8","Left","Upright",5,"Right",1.8843758,0,0,"A05"
"Binary","8","Left","Inverted",26,"Right",0.9965082,0,0,"B06"
"Binary","9","Right","Inverted",31,"Left",6.0278403,0,0,"B11"
"Binary","9","Right","Upright",2,"Right",9.0719495,0,0,"A02"
"Binary","9","Right","Upright",13,"Left",7.3163338,0,0,"A13"
"Binary","9","Right","Inverted",31,"Right",8.9767581,0,0,"B11"
"Binary","9","Right","Inverted",23,"Left",8.4599765,0,0,"B03"
"Binary","9","Right","Inverted",34,"Right",9.6968962,0,0,"B14"
"Binary","9","Right","Inverted",29,"Left",15,1,NA,"B09"
"Binary","9","Right","Upright",17,"Right",11.8110182,0,0,"A17"
"Binary","9","Right","Upright",7,"Right",11.0819482,0,0,"A07"
"Binary","9","Right","Upright",15,"Left",9.206271,0,0,"A15"
"Binary","9","Right","Inverted",27,"Right",4.9137066,0,0,"B07"
"Binary","9","Right","Inverted",29,"Right",11.9892326,0,0,"B09"
"Binary","9","Right","Inverted",32,"Left",15,1,NA,"B12"
"Binary","9","Right","Upright",18,"Right",10.894398,0,0,"A18"
"Binary","9","Right","Upright",8,"Right",8.1609425,0,0,"A08"
"Binary","9","Right","Upright",12,"Left",10.4859521,0,0,"A12"
"Binary","9","Right","Inverted",40,"Left",6.3742149,0,0,"B20"
"Binary","9","Right","Inverted",21,"Right",9.1068873,1,NA,"B01"
"Binary","9","Right","Upright",1,"Left",5.8774127,0,0,"A01"
"Binary","9","Right","Upright",1,"Right",8.866848,0,0,"A01"
"Binary","9","Right","Upright",5,"Right",13.716043,0,0,"A05"
"Binary","9","Right","Inverted",36,"Left",15,1,NA,"B16"
"Binary","9","Right","Inverted",39,"Right",7.234132,0,0,"B19"
"Binary","9","Right","Inverted",35,"Right",5.6609081,0,0,"B15"
"Binary","9","Right","Upright",10,"Left",5.0727538,0,0,"A10"
"Binary","9","Right","Upright",17,"Left",5.036185,0,0,"A17"
"Binary","9","Right","Inverted",25,"Right",12.1460955,0,0,"B05"
"Binary","9","Right","Upright",9,"Right",7.0939989,0,0,"A09"
"Binary","9","Right","Inverted",37,"Right",11.1123262,0,0,"B17"
"Binary","9","Right","Upright",19,"Left",8.9358064,0,0,"A19"
"Binary","9","Right","Inverted",25,"Left",4.588335,0,0,"B05"
"Binary","9","Right","Upright",5,"Left",3.9917764,0,0,"A05"
"Binary","9","Right","Inverted",22,"Left",6.2982331,0,0,"B02"
"Binary","9","Right","Inverted",27,"Left",9.597086,0,0,"B07"
"Binary","9","Right","Inverted",24,"Left",9.2571164,0,0,"B04"
"Binary","9","Right","Inverted",40,"Right",15,1,NA,"B20"
"Binary","9","Right","Upright",7,"Left",7.467122,0,0,"A07"
"Binary","9","Right","Inverted",33,"Left",9.6877963,0,0,"B13"
"Binary","9","Right","Inverted",37,"Left",6.4365382,0,0,"B17"
"Binary","9","Right","Inverted",34,"Left",6.2961482,0,0,"B14"
"Binary","9","Right","Inverted",30,"Right",8.0005488,0,0,"B10"
"Binary","9","Right","Upright",16,"Left",9.7179659,0,0,"A16"
"Binary","9","Right","Upright",11,"Left",6.9128919,0,0,"A11"
"Binary","9","Right","Upright",20,"Right",15,1,NA,"A20"
"Binary","9","Right","Upright",9,"Left",5.8931322,0,0,"A09"
"Binary","9","Right","Inverted",33,"Right",4.6101735,0,0,"B13"
"Binary","9","Right","Upright",8,"Left",3.6862563,0,0,"A08"
"Binary","9","Right","Inverted",36,"Right",15,1,NA,"B16"
"Binary","9","Right","Upright",16,"Right",7.3272639,0,0,"A16"
"Binary","9","Right","Upright",3,"Right",6.6611643,0,0,"A03"
"Binary","9","Right","Inverted",39,"Left",5.0438834,0,0,"B19"
"Binary","9","Right","Upright",19,"Right",11.002195,0,0,"A19"
"Binary","9","Right","Inverted",28,"Right",6.2878117,0,0,"B08"
"Binary","9","Right","Inverted",38,"Left",4.322047,0,0,"B18"
"Binary","9","Right","Upright",12,"Right",3.5477292,0,0,"A12"
"Binary","9","Right","Upright",14,"Left",4.0358665,0,0,"A14"
"Binary","9","Right","Upright",3,"Left",3.9465466,0,0,"A03"
"Binary","9","Right","Inverted",22,"Right",4.3372431,0,0,"B02"
"Binary","9","Right","Inverted",26,"Right",5.8589825,0,0,"B06"
"Binary","9","Right","Upright",10,"Right",4.6335802,0,0,"A10"
"Binary","9","Right","Inverted",28,"Left",2.8703012,0,0,"B08"
"Binary","9","Right","Upright",4,"Left",2.855844,0,0,"A04"
"Binary","9","Right","Inverted",23,"Right",3.8166778,0,0,"B03"
"Binary","9","Right","Upright",2,"Left",4.4030573,0,0,"A02"
"Binary","9","Right","Upright",11,"Right",3.5419898,0,0,"A11"
"Binary","9","Right","Upright",13,"Right",4.7180779,0,0,"A13"
"Binary","9","Right","Upright",6,"Right",4.6261854,0,0,"A06"
"Binary","9","Right","Inverted",24,"Right",3.9081278,0,0,"B04"
"Binary","9","Right","Upright",18,"Left",3.8263234,0,0,"A18"
"Binary","9","Right","Upright",6,"Left",3.8696612,0,0,"A06"
"Binary","9","Right","Inverted",32,"Right",3.3479775,0,0,"B12"
"Binary","9","Right","Inverted",35,"Left",3.0111049,0,0,"B15"
"Binary","9","Right","Upright",15,"Right",3.6687688,0,0,"A15"
"Binary","9","Right","Inverted",38,"Right",3.0405608,0,0,"B18"
"Binary","9","Right","Upright",14,"Right",3.4500456,0,0,"A14"
"Binary","9","Right","Upright",4,"Right",3.4092013,0,0,"A04"
"Binary","9","Right","Inverted",30,"Left",2.9898186,0,0,"B10"
"Binary","9","Right","Inverted",26,"Left",4.6466359,0,0,"B06"
"Binary","9","Right","Inverted",21,"Left",3.2982487,0,0,"B01"
"Binary","9","Right","Upright",20,"Left",2.973113,0,0,"A20"
"Binary","10","Left","Inverted",30,"Left",3.1897678,0,0,"B10"
"Binary","10","Left","Upright",17,"Left",2.1960553,0,0,"A17"
"Binary","10","Left","Inverted",27,"Right",15,1,NA,"B07"
"Binary","10","Left","Inverted",38,"Left",1.6960833,0,0,"B18"
"Binary","10","Left","Inverted",37,"Left",1.9451583,0,0,"B17"
"Binary","10","Left","Inverted",28,"Left",2.6598832,0,0,"B08"
"Binary","10","Left","Inverted",31,"Left",2.0848238,0,0,"B11"
"Binary","10","Left","Upright",19,"Left",1.5443797,0,0,"A19"
"Binary","10","Left","Upright",8,"Left",1.5611279,0,0,"A08"
"Binary","10","Left","Inverted",27,"Left",1.6045719,0,0,"B07"
"Binary","10","Left","Inverted",31,"Right",6.7579406,0,0,"B11"
"Binary","10","Left","Upright",3,"Left",2.0815598,0,0,"A03"
"Binary","10","Left","Inverted",28,"Right",13.0399021,0,0,"B08"
"Binary","10","Left","Upright",4,"Right",15,1,NA,"A04"
"Binary","10","Left","Upright",20,"Right",13.4495885,0,0,"A20"
"Binary","10","Left","Upright",9,"Left",4.7137493,0,0,"A09"
"Binary","10","Left","Upright",10,"Left",4.6723507,0,0,"A10"
"Binary","10","Left","Upright",6,"Right",3.6493867,0,0,"A06"
"Binary","10","Left","Inverted",29,"Right",15,1,NA,"B09"
